,MluCI/numCuts,HpyCH4IV/numCuts,AluI/numCuts,CviAII/numCuts,NcuII/numCuts,AciI/numCuts,Asp748I/numCuts,Hpy166III/numCuts,AccII/numCuts,BfaI/numCuts,Asi256I/numCuts,AspLEI/numCuts,AcaIV/numCuts,AfaI/numCuts,CviSIII/numCuts,CviRI/numCuts,MseI/numCuts,TspGWI/numCuts,BceAI/numCuts,BscHI/numCuts,Hpy30XIII/numCuts,TspDTI/numCuts,BtsIMutI/numCuts,CdiI/numCuts,BspNCI/numCuts,BccI/numCuts,Bme585I/numCuts,BpuJI/numCuts,Hin4II/numCuts,BseMII/numCuts,HpyUM032XIV/numCuts,HpyII/numCuts,SthSt3II/numCuts,CseI/numCuts,BspD6I/numCuts,BsmEI/numCuts,AlwXI/numCuts,Bth571I/numCuts,BhaI/numCuts,AspCNI/numCuts,Hpy99XIII/numCuts,Cla11845III/numCuts,TsuI/numCuts,HpyAXIV/numCuts,LmnI/numCuts,AclWI/numCuts,BseGI/numCuts,BpuNI/numCuts,BssIMI/numCuts,AsuHPI/numCuts,Alw26I/numCuts,SpnRII/numCuts,UbaF11I/numCuts,Sbo46I/numCuts,AclI/numCuts,Asp52I/numCuts,CstMI/numCuts,SspI/numCuts,Lde4408II/numCuts,PinP10III/numCuts,MluCI/RMS,HpyCH4IV/RMS,AluI/RMS,CviAII/RMS,NcuII/RMS,AciI/RMS,Asp748I/RMS,Hpy166III/RMS,AccII/RMS,BfaI/RMS,Asi256I/RMS,AspLEI/RMS,AcaIV/RMS,AfaI/RMS,CviSIII/RMS,CviRI/RMS,MseI/RMS,TspGWI/RMS,BceAI/RMS,BscHI/RMS,Hpy30XIII/RMS,TspDTI/RMS,BtsIMutI/RMS,CdiI/RMS,BspNCI/RMS,BccI/RMS,Bme585I/RMS,BpuJI/RMS,Hin4II/RMS,BseMII/RMS,HpyUM032XIV/RMS,HpyII/RMS,SthSt3II/RMS,CseI/RMS,BspD6I/RMS,BsmEI/RMS,AlwXI/RMS,Bth571I/RMS,BhaI/RMS,AspCNI/RMS,Hpy99XIII/RMS,Cla11845III/RMS,TsuI/RMS,HpyAXIV/RMS,LmnI/RMS,AclWI/RMS,BseGI/RMS,BpuNI/RMS,BssIMI/RMS,AsuHPI/RMS,Alw26I/RMS,SpnRII/RMS,UbaF11I/RMS,Sbo46I/RMS,AclI/RMS,Asp52I/RMS,CstMI/RMS,SspI/RMS,Lde4408II/RMS,PinP10III/RMS,MluCI/avgMW,HpyCH4IV/avgMW,AluI/avgMW,CviAII/avgMW,NcuII/avgMW,AciI/avgMW,Asp748I/avgMW,Hpy166III/avgMW,AccII/avgMW,BfaI/avgMW,Asi256I/avgMW,AspLEI/avgMW,AcaIV/avgMW,AfaI/avgMW,CviSIII/avgMW,CviRI/avgMW,MseI/avgMW,TspGWI/avgMW,BceAI/avgMW,BscHI/avgMW,Hpy30XIII/avgMW,TspDTI/avgMW,BtsIMutI/avgMW,CdiI/avgMW,BspNCI/avgMW,BccI/avgMW,Bme585I/avgMW,BpuJI/avgMW,Hin4II/avgMW,BseMII/avgMW,HpyUM032XIV/avgMW,HpyII/avgMW,SthSt3II/avgMW,CseI/avgMW,BspD6I/avgMW,BsmEI/avgMW,AlwXI/avgMW,Bth571I/avgMW,BhaI/avgMW,AspCNI/avgMW,Hpy99XIII/avgMW,Cla11845III/avgMW,TsuI/avgMW,HpyAXIV/avgMW,LmnI/avgMW,AclWI/avgMW,BseGI/avgMW,BpuNI/avgMW,BssIMI/avgMW,AsuHPI/avgMW,Alw26I/avgMW,SpnRII/avgMW,UbaF11I/avgMW,Sbo46I/avgMW,AclI/avgMW,Asp52I/avgMW,CstMI/avgMW,SspI/avgMW,Lde4408II/avgMW,PinP10III/avgMW
445,38,1,16,14,3,3,3,6,1,13,10,2,19,18,1,16,26,1,1,3,9,6,5,1,8,4,2,1,4,3,11,11,10,1,3,1,6,9,3,2,3,2,1,1,1,4,8,4,2,3,2,1,1,3,1,2,3,3,2,4,259.6731751543406,1077.528534930627,969.1423950164301,927.5051310456143,1032.921208138463,1106.4596151690312,1239.8540340060301,1253.5529411199498,1433.6972935078604,1360.8487522611072,1322.5600525467994,1390.6207900855582,1301.0901153925092,1231.5509551382925,1339.8184780238155,1287.51338141282,1205.4857374344565,1291.9940957510205,1372.2430808412432,1399.5135052160276,1381.5362080371426,1379.433947054267,1390.7780907371307,1457.0803998635993,1445.1189860798904,1455.5387213324989,1481.2681670138918,1539.3469042989925,1559.2120991746972,1577.8416102571334,1552.1088116018827,1527.4814552569358,1509.0016493621793,1557.6646702972532,1566.9354441493076,1612.9790034140387,1605.1706697431146,1594.3246554251587,1619.9398895433706,1641.867888324717,1665.8116610027935,1702.0975833756809,1740.527425123768,1777.880506678244,1814.2257283478648,1815.0356247793711,1804.4863060082855,1817.330456317952,1829.91352893094,1838.7895399480121,1852.1622283821139,1884.317947810392,1915.7428636203229,1919.8175690646826,1950.1975726292853,1973.877895440289,1980.1156726694874,1987.124808833696,1998.8054912404223,1999.2503869767263,104253.0,157130.53846153847,218539.25454545452,238623.9275362319,275821.80555555556,274462.65333333326,326353.7435897436,349157.19047619053,370537.4235294118,365499.8673469388,339595.6203703704,341932.5,327338.8062015504,308086.29931972787,320642.99324324325,313493.8231707317,291969.6789473684,301783.85340314143,311495.796875,323830.2153846154,318841.51470588235,322773.1,318554.6325581395,327109.8287037037,333636.37053571426,341717.45175438595,348579.82173913036,356449.5064935065,375888.3914893617,387384.9915966385,376290.8072289157,371977.25,369437.5,376068.64206642064,379578.67883211677,386076.49090909096,383305.07829181495,376532.07931034476,391462.638225256,390448.26779661025,404897.4731543624,416520.08333333326,422333.8936877077,428109.2019867549,433846.3894389439,431219.6221498372,443943.82222222217,459083.8871473354,462400.1308411215,458277.74074074073,458989.1656441718,464210.8409785933,469400.6768292683,466769.48036253784,471889.08132530114,481131.7934131736,478724.8605341246,483657.9823529412,483549.39766081865,480985.9479768786
446,38,2,17,13,3,3,3,8,1,13,11,2,18,17,1,16,26,1,1,3,8,6,5,1,9,5,2,1,3,5,12,12,11,1,4,1,6,8,1,2,3,3,1,1,1,4,8,5,2,3,2,1,1,3,1,2,3,3,2,4,259.854108866373,773.2457242041497,725.3556901224271,735.0917338284095,870.2506330842638,961.6721867335264,1115.8888039517244,1119.2858047182042,1313.01595053664,1252.6549942635702,1216.6813102510805,1289.6557136108547,1217.231091577532,1159.3196049013945,1272.7360710951295,1222.9102706742149,1146.7810928856475,1236.7846830922535,1319.8311200934045,1348.6743368971906,1336.1594891657974,1335.3989587935582,1348.086747813222,1416.2719251254746,1402.1972296351394,1408.9258749885041,1435.5513678074128,1494.8451267577698,1519.4952068184696,1529.1513378503732,1501.6132532062722,1475.7478173118716,1455.3553674231475,1504.6949390864013,1511.0789954520756,1557.6401694635708,1550.9522367985578,1547.421759253146,1590.5446114692368,1612.6977863195568,1636.9561798207874,1657.8519421502945,1696.6647230405965,1734.365549816304,1771.0277536524152,1772.3999343140783,1762.8793646207353,1767.564192567451,1780.5294498971982,1789.909471288382,1803.6522948175461,1836.116466796352,1867.827699075275,1872.3499955716507,1902.9894499464965,1927.031804299052,1933.703054480438,1941.1398586935065,1953.121525509804,1954.0913271938352,104237.0,149112.15,214461.0,233602.0142857143,270486.52054794517,269355.85526315786,320777.03797468357,350643.0574712644,371274.4431818182,366291.65346534655,338735.3125,341004.72807017545,327619.8560606061,309647.1073825503,322024.16,314828.0,293345.22916666674,303049.1658031089,312653.0618556701,324840.8578680203,320388.6487804878,323100.7440758294,318893.85185185185,327406.8064516129,334671.08849557524,344618.16450216447,351365.1502145923,359120.8760683761,373540.9662447258,392429.62396694213,380326.0354330709,375544.43984962406,372680.2924187726,379131.8201438849,383635.19858156034,389934.03180212015,387159.2491349481,381176.45454545453,387166.4832214765,386197.66,400448.6138613861,412881.7549019608,418592.9055374593,424266.9707792208,429904.3106796116,427378.2747603834,439956.18691588787,455286.3834355828,458554.03353658534,454553.6827794562,455272.3273273274,460394.88023952104,465486.8507462686,462944.7426035503,467969.10914454283,477043.43695014657,474721.13662790705,479587.7665706052,479504.50143266475,477037.7195467422
447,39,1,16,13,3,3,3,6,1,13,10,2,19,19,1,15,26,1,1,3,8,5,5,1,9,5,2,1,4,3,11,13,11,1,4,1,6,8,3,2,3,3,1,1,1,4,8,5,2,3,2,1,1,3,1,2,3,3,2,3,255.96644411488884,1063.890619377763,959.184046841004,927.0851468798417,1032.559818014326,1106.1357481490836,1239.5761372340144,1253.2977166925132,1433.4767689288947,1360.6472424428555,1322.3719079604507,1390.4451085893322,1300.930001274878,1227.35348660485,1335.2876924005964,1285.826947541694,1203.931043662691,1290.551219542169,1370.8917490086515,1398.208923899356,1384.0862237869605,1385.9278497842852,1397.174010623745,1463.7609621128745,1448.0585378871883,1453.674954316479,1479.4527484115906,1537.6076261911594,1557.5242479585104,1576.1947435986135,1550.5086106846454,1519.3349451561096,1497.4880224193369,1546.0258789063573,1551.744720068025,1597.622272231826,1590.1758404367652,1585.6251552954761,1611.206747265053,1633.089536089772,1657.0084309379165,1677.5951802552934,1716.1473006059384,1753.6083909724225,1790.04928416494,1791.1724411196053,1781.222093770292,1785.6064925666842,1798.4108032309846,1807.592943458267,1821.1787250680486,1853.476325978796,1885.0316244628962,1889.386840731292,1919.8836675006914,1943.758795899627,1950.2658410783881,1957.5395181751487,1969.3961325241687,1981.9218602154829,104213.0,155762.0,216449.1428571429,235482.4347826087,272802.54166666674,271561.92,323553.8076923077,346553.25,367960.54117647064,363257.387755102,337557.0740740741,339930.0,325623.0,305651.3040540541,318138.0268456376,311659.6707317073,290378.8526315789,300199.76439790573,309918.375,322273.86153846147,317876.74384236446,321206.41346153844,316984.1737089202,325625.2429906542,333058.1838565023,343171.33771929826,350019.2565217391,357881.3939393939,377291.685106383,388767.974789916,377610.92771084345,372483.72137404577,369698.032967033,376254.5109489051,380863.7410071943,387262.6989247312,384504.03157894744,378510.9658703072,393267.2263513513,392250.58053691284,406534.94019933563,418988.86842105264,424717.3409836066,430408.37254901964,436062.32899022795,433440.1254019293,445946.07836990594,461277.6049382716,464528.79141104297,460449.6413373861,461136.85800604225,466272.5090361446,471377.3153153153,468767.125,473803.93768546,482897.09439528023,480509.3742690058,485354.231884058,485237.1123919308,495582.1142857143
448,38,1,16,14,3,3,3,7,1,13,10,2,19,18,1,17,27,1,1,3,9,4,4,1,8,5,2,1,4,3,12,11,10,1,4,1,6,7,3,2,3,2,1,1,1,4,8,4,2,3,2,1,1,3,1,2,3,3,2,3,264.30554487681786,1078.6254072803818,970.0072164680014,928.2254692363975,1033.5411350196846,1107.0152182031343,1240.3308181535838,1239.7448978579046,1419.7998794458385,1348.8946690838495,1311.7495915096326,1379.9266594952014,1292.0491476720226,1223.5896293615276,1331.85214428186,1274.7726326919012,1191.4882538520292,1277.7046066504065,1357.656227021123,1385.0182291036804,1367.7569987865054,1374.1731249195586,1389.1864910719312,1455.5683375180934,1443.6488724632059,1449.3538765217575,1475.1330499827857,1533.2230841798819,1553.1853068638097,1571.8833612120306,1543.312074521077,1519.1090046270315,1500.975990079161,1549.5668341915343,1555.2423285009354,1601.169756749127,1593.6384614380538,1595.84875025078,1621.3382469072744,1643.164740634628,1666.9976215442282,1703.1313792589847,1741.4092840863075,1778.6190707062228,1814.8288060846774,1815.6279780135173,1805.1005100176064,1817.8927154813068,1830.4295231257706,1839.2710671517505,1852.5966189151648,1884.6464457849265,1915.970272500694,1920.0301861331893,1950.3157363543653,1973.9236840485407,1980.142486356017,1987.1307746453228,1998.7774324545983,2011.0110978903501,104237.0,157110.23076923078,218520.2,238605.4927536232,275795.80555555556,274437.0533333333,326322.0512820513,352613.0588235294,373702.36046511633,368297.9898989899,342373.22018348624,344638.7117117117,329759.41538461536,310340.64864864864,322796.7046979866,315070.0301204819,292842.7305699482,302499.6907216495,312057.60512820515,324193.595959596,319260.7004830918,321861.08530805685,318502.98139534885,327057.56481481483,333584.83035714284,343641.6244541485,350455.8961038961,358282.78017241386,377605.1059322034,389029.5439330544,376943.84462151397,372635.12595419853,370089.27573529404,376668.77655677655,381289.0108303249,387709.88848920865,384932.9049295775,379643.57731958776,394489.7244897959,393458.2195945946,407827.0535117057,419390.36212624586,425174.80794701993,430921.0726072607,436629.53289473685,433974.94155844155,446586.4873417721,461643.90625,464933.3540372671,460800.2646153846,461493.8899082569,466691.4481707317,471857.41033434647,469211.7951807229,474308.1351351352,483507.7164179105,481086.67455621297,485983.49560117297,485861.5743440233,496321.936416185
449,39,1,16,14,3,3,3,7,1,11,10,2,19,17,1,16,27,1,1,3,9,4,4,1,9,5,2,1,3,3,12,12,10,1,4,1,6,7,2,2,3,2,1,1,1,4,8,5,2,3,2,1,1,3,1,2,3,3,2,3,260.5452861861948,1064.9737790199342,961.2413662997003,921.5163125445553,1026.3902165903223,1099.665559206645,1232.419098944445,1232.4824542361648,1411.5875712347315,1360.1684319470535,1321.924859185776,1390.027684485587,1300.5495677960812,1235.5453124746507,1344.170684820932,1289.542863787789,1203.7002555716094,1290.3370516288694,1370.6911843725654,1398.0153038302512,1380.0854832858981,1386.301112326778,1401.1686227695661,1467.8611439874578,1451.9643420037735,1457.5047502208356,1483.294461162477,1541.5357940533936,1566.3841813021086,1584.9957373091372,1555.675649294046,1527.6486192335444,1509.1645935319214,1557.8219419920974,1563.3891285514069,1609.3818317710632,1601.6607714963723,1603.6816444073295,1639.5905982582688,1661.2745877706961,1684.9086068726438,1720.9054127398504,1759.1147220551507,1796.2648217899273,1832.4225464407275,1832.992288000376,1822.0205728945868,1825.7549132193656,1838.267156182692,1847.0532736403773,1860.3570021328205,1892.4461991201804,1923.8088566226045,1927.8057765556186,1958.1288335298334,1981.737817618107,1987.8995742395805,1994.833411398816,2006.4583795182505,2018.6496846700775,104221.0,155772.8,216463.7142857143,236670.17142857146,273429.90410958906,272181.7894736842,323496.87341772154,349710.82558139536,370591.0804597701,366318.91836734687,340335.8703703704,342658.7090909091,327953.34108527127,309570.5958904109,322201.3605442177,314852.2208588957,292302.6421052632,302114.109947644,311823.375,324149.43076923076,319145.23529411765,321785.03846153844,318380.54716981127,327056.1924882629,334464.92792792787,344590.5903083701,351455.94759825326,359346.5434782609,374011.69527896994,385626.83474576275,373558.8104838709,368977.7269230769,366547.88518518524,373189.0110701107,377893.22909090907,384372.9384057971,381646.91843971633,376400.1903114187,387777.90034364257,386781.5392491468,401363.9155405405,413087.0100671141,418950.57525083615,424775.05,430560.8239202658,427959.5016393442,440845.26517571893,456547.90251572325,459889.659375,455777.8235294118,456506.5261538462,461751.2699386503,466963.9357798165,464346.62727272726,469488.4592145015,478772.1921921922,476378.8779761905,481346.10914454283,481250.57771261,491811.8982558139
450,40,2,17,13,3,3,3,7,1,14,11,2,19,17,1,18,25,1,1,3,9,4,4,1,9,4,2,1,4,4,12,12,9,1,4,1,6,7,2,2,3,2,1,1,1,4,7,5,2,3,2,1,1,3,1,2,3,3,2,4,251.07897164039844,886.368003763244,813.7681550475487,806.6814392586732,926.0184735378303,1008.3849997358686,1151.4839807937806,1158.1949710256433,1343.9998495184507,1275.304935931658,1238.3881006046927,1308.5989810111607,1230.0327005589909,1172.962830882368,1282.9888766144236,1226.2074321527605,1155.4138979215215,1243.0019867587882,1324.0108219216552,1352.137677349264,1336.1496637014595,1343.2197560652955,1358.933060978422,1425.9494826047094,1411.7099746872864,1422.769698995347,1448.9135629224102,1507.3822821968058,1527.8594688273379,1540.733220245179,1514.0483052360764,1487.9296251128244,1473.7354294248441,1522.5887891806601,1528.6683444989987,1574.8101957005072,1567.8151685634946,1570.6481788404794,1606.7829843891673,1628.6815502034906,1652.6286165896015,1688.8069315270127,1727.0729782296833,1764.2672598141946,1800.4585183284555,1801.4417698501306,1794.1232525339553,1798.2911427396084,1810.9675178669636,1820.0001650026727,1833.4603663977887,1865.6051058238806,1897.0165018875653,1901.2504227873965,1931.61480065132,1955.3481174345986,1961.7343380038046,1968.8872728074746,1980.6449130715732,1981.2971998884248,104237.0,182334.38095238095,235881.6779661017,250617.59722222228,285841.4133333333,284148.5512820513,333755.45679012354,358556.9772727273,378868.7078651685,372570.24271844653,344891.51754385966,347015.6637931034,332352.9185185185,314205.5394736842,326310.7385620915,317998.8713450292,297359.4744897959,306846.4873096447,316237.67171717173,328130.4975124378,323099.3476190476,325591.22897196264,322210.8944954128,330631.397260274,337704.6710526316,345575.3146551724,352286.03846153844,360005.25106382975,379057.54811715474,394016.66666666674,381885.8588235294,377051.3483146068,374649.2826086957,381117.33935018047,385607.9110320285,391922.4255319149,389096.25,383779.8508474577,394878.06734006735,393854.31438127096,408077.0331125828,419524.63815789466,425251.7737704918,430941.47712418303,436594.11400651466,433965.5852090032,444931.13836477994,460327.8235294118,463594.66153846146,459511.61890243896,460206.60303030297,465360.9667673716,470484.28012048185,467874.6537313433,472929.49404761905,482055.5798816568,479668.61290322576,484534.60755813954,484422.0260115607,481877.7171428572
451,39,1,15,15,3,3,3,6,1,12,10,2,18,15,1,17,28,1,1,3,6,5,6,1,9,5,2,1,5,4,11,12,11,1,3,1,6,7,2,2,3,3,1,1,1,4,8,5,2,3,2,1,1,3,1,2,3,4,2,3,255.96644411488884,1063.890619377763,971.8462841416846,919.1536790517056,1024.3567577378926,1097.8428130225486,1230.8547611468928,1247.262215933008,1426.2923719324026,1362.3791165247862,1323.9889503846853,1391.9551259747107,1308.33012605764,1254.0561937421055,1363.2305330028048,1300.8122880322326,1209.857637346437,1296.4913907603818,1376.8626260812937,1404.112141966052,1402.8912056891656,1404.2796903681574,1411.4480010668615,1477.9358821336307,1461.6634173780767,1466.9784279138535,1492.6344762950378,1550.7339394917826,1566.6484327907815,1580.6131907660172,1554.8679691878747,1526.9723593460678,1504.843206851093,1553.2993751102679,1562.5761140881555,1608.431160427432,1600.7531376742172,1598.7104846697864,1634.6399974406834,1656.3485924961406,1680.0217911846319,1700.3732590228533,1738.846814945807,1776.24068942105,1812.6240974928808,1813.4555771490961,1802.9373933790505,1806.9867217276392,1819.6661431896807,1828.6588923622094,1842.1258345221881,1874.3861743215575,1905.9093945045734,1910.0816484157049,1940.5519539259665,1964.3349837434064,1970.669088610448,1972.1926349810972,1983.9796408018603,1996.3962012855075,104221.0,155771.8,213708.67272727273,173663.45714285714,213012.50684931508,214149.9210526316,267667.5316455696,294343.0,316109.3953488372,318122.0408163265,296603.1481481481,299721.4181818181,291721.484375,296420.83916083915,309405.78472222225,294640.6211180124,274126.45502645505,284085.0157894737,293939.2984293193,306605.44845360826,303729.395,307453.8243902439,302730.4075829384,311520.608490566,319596.8416289593,330096.24778761057,337118.8596491228,345106.34497816593,369747.57692307694,385177.16386554623,374179.1004016064,369588.52107279695,366911.9411764706,373502.93406593404,377015.0760869565,383474.4187725632,380777.7597173145,375570.10344827594,386914.09589041094,385927.1088435374,400468.6936026936,413150.2966666667,418974.5581395349,424760.2483443709,430507.7491749175,427924.27361563523,440728.9142857143,456335.228125,459657.450310559,455573.06153846154,456298.755351682,461512.0304878049,466693.6139817629,464094.6596385542,469206.24624624633,478435.8567164179,476059.8313609468,482628.25438596494,482526.1947674418,492984.9020172911
452,39,1,17,16,3,4,2,7,1,12,9,1,18,20,1,19,27,1,1,4,8,7,4,1,8,4,2,1,6,3,11,12,9,1,3,1,4,6,3,3,2,1,1,1,1,4,8,5,2,3,1,1,2,3,1,2,3,2,1,2,264.1274944668452,1065.8337816001142,952.3622339012628,901.999605139178,991.6182282140218,1052.7055381254531,1202.4285790868735,1204.8770555957665,1382.120560748752,1323.6231618212958,1294.3294900560788,1428.8992891633154,1342.2823158280135,1262.829695564687,1366.4138833685245,1301.341072984056,1217.257815268601,1299.9950738057405,1377.0129349848453,1388.625671719213,1376.0285734936938,1369.5767142247962,1378.8380814856234,1443.6880788654785,1433.8130195014185,1444.1944452686005,1469.457657065073,1526.3439759022567,1538.9104286400327,1557.3443930950064,1532.8366683825072,1506.136639809874,1491.5807928666638,1539.2973768202537,1548.5753603370777,1593.7571143171785,1598.5156515325225,1599.6788580773307,1624.8153648020966,1632.8942954153522,1649.0476229975613,1688.6003255376745,1726.9961057692358,1764.312918790155,1800.6201899977273,1801.8314482053906,1791.6402405539814,1790.295067954039,1803.1228875737527,1812.2661800400824,1845.039807315145,1877.0478497638333,1889.6486485747132,1893.9650007010682,1924.4657135782113,1948.3279821517483,1954.7988061266092,1965.01410094422,1993.5495390220135,2011.5745213422479,104285.0,155727.725,219115.43859649124,240690.57534246572,251435.48684210522,250960.2625,286556.89024390245,314804.57303370786,335328.9,335883.9705882353,315604.13513513515,332089.7589285714,319745.5307692308,299801.59333333327,312133.99337748345,317389.0588235294,295305.1065989848,304732.82828282827,314065.7989949749,316614.59113300487,312604.8246445497,309080.2981651376,309151.5900900901,317460.3004484305,324124.3593073593,332125.2723404255,338865.0928270042,346525.2983193277,374495.7172131148,385590.91093117406,374962.61240310076,370491.29629629635,368328.4802867384,374734.4285714286,378147.3215547704,384428.4718309859,387527.71527777775,382988.7823129252,397653.5218855219,396096.2966666667,399514.0629139073,405330.8283828383,411109.32565789466,416849.93114754104,422553.0163398693,420098.73225806456,432980.65094339615,438298.36532507744,442023.5446153846,438137.7987804878,443377.4832826747,448585.4121212121,453895.2108433735,451434.7880597015,456525.7380952381,465722.55029585795,463480.33137829904,466828.4577259476,471756.26453488367,479862.0895953757
453,39,1,17,16,3,4,2,7,1,12,9,1,18,20,1,19,27,1,1,4,8,7,4,1,8,4,2,1,6,3,11,12,9,1,3,1,4,6,3,3,2,1,1,1,1,4,8,5,2,3,1,1,2,3,1,2,3,2,1,2,264.1274944668452,1065.8337816001142,952.3622339012628,901.999605139178,991.6182282140218,1052.7055381254531,1202.4285790868735,1204.8770555957665,1382.120560748752,1323.6231618212958,1294.3294900560788,1428.8992891633154,1342.2823158280135,1262.829695564687,1366.4138833685245,1301.341072984056,1217.257815268601,1299.9950738057405,1377.0129349848453,1388.625671719213,1376.0285734936938,1369.5767142247962,1378.8380814856234,1443.6880788654785,1433.8130195014185,1444.1944452686005,1469.457657065073,1526.3439759022567,1538.9104286400327,1557.3443930950064,1532.8366683825072,1506.136639809874,1491.5807928666638,1539.2973768202537,1548.5753603370777,1593.7571143171785,1598.5156515325225,1599.6788580773307,1624.8153648020966,1632.8942954153522,1649.0476229975613,1688.6003255376745,1726.9961057692358,1764.312918790155,1800.6201899977273,1801.8314482053906,1791.6402405539814,1790.295067954039,1803.1228875737527,1812.2661800400824,1845.039807315145,1877.0478497638333,1889.6486485747132,1893.9650007010682,1924.4657135782113,1948.3279821517483,1954.7988061266092,1965.01410094422,1993.5495390220135,2011.5745213422479,104285.0,155702.375,219097.64912280702,240676.68493150684,251422.1447368421,250947.5875,286519.7926829268,314770.393258427,335283.83333333326,335844.2058823529,315567.5945945946,332044.4910714286,319706.5307692308,299767.7933333333,312093.7019867549,317353.2705882353,295274.2233502539,304696.9797979798,314025.0351758793,316574.63054187194,312566.3791469194,309043.0871559633,309115.04954954947,317419.37668161443,324084.85281385283,332077.8085106383,338813.7510548523,346469.9117647059,374429.22540983604,385519.0688259109,374893.83333333326,370425.57407407404,368264.8781362007,374667.4321428572,378075.66077738523,384353.4929577465,387453.77777777775,382916.35374149657,397571.5824915825,396015.1766666667,399430.12251655635,405243.8184818481,411019.2664473684,416756.84262295096,422456.9183006536,420003.87419354846,432875.42452830187,438186.919504644,441909.6646153846,438024.9603658537,443261.905775076,448467.1121212121,453774.5692771084,451315.2268656716,456403.5148809524,465595.05029585795,463353.95307917893,466699.860058309,471625.09302325576,479725.8150289018
454,38,1,19,15,3,3,3,8,1,17,13,1,16,18,1,19,28,1,1,1,8,4,6,1,9,6,2,1,5,3,11,13,9,1,2,1,5,7,4,2,3,2,1,1,2,6,8,4,1,3,2,1,1,2,1,3,3,2,3,2,265.2127249467571,1078.8423520203592,930.0658486142906,890.3644936242963,995.5891009320748,1069.314816700484,1150.1737620580766,1150.073398623854,1333.2579694818305,1244.4517385698932,1191.907998834621,1326.332617828105,1265.0732292489313,1203.2929018706575,1307.9712739594795,1248.6850401704405,1168.768326898357,1252.0953248211672,1329.4764098214926,1401.90664853539,1388.472754755265,1397.1989559022827,1397.098531481107,1460.2298052261488,1444.8775918115516,1446.8336325113455,1471.4127516087076,1526.8468781591241,1542.5175830362207,1557.1049003310345,1533.8634303006534,1504.934036062229,1490.7129520008732,1537.4730095987882,1557.4213195749787,1601.5573216938822,1600.5831016558068,1598.182601553082,1605.6159198161972,1626.9703844636585,1635.6537175915225,1658.8592939279938,1696.9106612701416,1733.8927605522613,1747.8190768258755,1742.4707925049759,1733.0203307135973,1746.4490586247448,1780.0280536108949,1789.2213150421564,1802.6914110655246,1834.514363570541,1865.613222483812,1881.309256966764,1911.253425130342,1924.806490497699,1931.3714205461786,1941.5506937284129,1949.3571073619305,1967.4193792799952,104293.0,157051.48717948722,164954.3448275862,196329.75342465754,233234.61842105267,233566.0759493671,268495.91463414626,302028.5444444445,322466.4065934066,325255.1296296296,299525.7520661157,314790.9016393443,306463.72463768115,290737.9871794872,302656.05095541396,304383.1022727273,284053.3039215686,293213.4048780488,302284.57281553396,311268.09661835746,307531.5720930233,305619.2694063927,301241.2355555556,309474.1238938053,317153.4170212766,329030.9419087137,335629.61728395056,343114.22540983604,366313.9397590361,374462.7023809524,364502.2357414449,360260.83333333326,358469.14385964914,364774.75524475524,371193.25,377389.37716262974,375331.76870748296,370443.30897009966,368513.87540983607,367689.4397394137,372959.23548387096,381265.68269230775,386954.5271565495,392607.1369426752,395981.2436708861,392932.4378881988,406005.6636363637,420610.56586826354,425808.36716417904,422181.5059171598,423076.5794117647,428175.6920821113,433244.98538011697,431767.7238372093,436782.5246376811,447628.2701149425,445604.5156695157,448959.4815864023,446987.11235955055,454958.9832402235
