,MluCI/numCuts,HpyCH4IV/numCuts,AluI/numCuts,CviAII/numCuts,NcuII/numCuts,AciI/numCuts,Asp748I/numCuts,Hpy166III/numCuts,AccII/numCuts,BfaI/numCuts,Asi256I/numCuts,AspLEI/numCuts,AcaIV/numCuts,AfaI/numCuts,CviSIII/numCuts,CviRI/numCuts,MseI/numCuts,TspGWI/numCuts,BceAI/numCuts,BscHI/numCuts,Hpy30XIII/numCuts,TspDTI/numCuts,BtsIMutI/numCuts,CdiI/numCuts,BspNCI/numCuts,BccI/numCuts,Bme585I/numCuts,BpuJI/numCuts,Hin4II/numCuts,BseMII/numCuts,HpyUM032XIV/numCuts,HpyII/numCuts,SthSt3II/numCuts,CseI/numCuts,BspD6I/numCuts,BsmEI/numCuts,AlwXI/numCuts,Bth571I/numCuts,BhaI/numCuts,AspCNI/numCuts,Hpy99XIII/numCuts,Cla11845III/numCuts,TsuI/numCuts,HpyAXIV/numCuts,LmnI/numCuts,AclWI/numCuts,BseGI/numCuts,BpuNI/numCuts,BssIMI/numCuts,AsuHPI/numCuts,Alw26I/numCuts,SpnRII/numCuts,UbaF11I/numCuts,Sbo46I/numCuts,AclI/numCuts,Asp52I/numCuts,CstMI/numCuts,SspI/numCuts,Lde4408II/numCuts,PinP10III/numCuts,MluCI/RMS,HpyCH4IV/RMS,AluI/RMS,CviAII/RMS,NcuII/RMS,AciI/RMS,Asp748I/RMS,Hpy166III/RMS,AccII/RMS,BfaI/RMS,Asi256I/RMS,AspLEI/RMS,AcaIV/RMS,AfaI/RMS,CviSIII/RMS,CviRI/RMS,MseI/RMS,TspGWI/RMS,BceAI/RMS,BscHI/RMS,Hpy30XIII/RMS,TspDTI/RMS,BtsIMutI/RMS,CdiI/RMS,BspNCI/RMS,BccI/RMS,Bme585I/RMS,BpuJI/RMS,Hin4II/RMS,BseMII/RMS,HpyUM032XIV/RMS,HpyII/RMS,SthSt3II/RMS,CseI/RMS,BspD6I/RMS,BsmEI/RMS,AlwXI/RMS,Bth571I/RMS,BhaI/RMS,AspCNI/RMS,Hpy99XIII/RMS,Cla11845III/RMS,TsuI/RMS,HpyAXIV/RMS,LmnI/RMS,AclWI/RMS,BseGI/RMS,BpuNI/RMS,BssIMI/RMS,AsuHPI/RMS,Alw26I/RMS,SpnRII/RMS,UbaF11I/RMS,Sbo46I/RMS,AclI/RMS,Asp52I/RMS,CstMI/RMS,SspI/RMS,Lde4408II/RMS,PinP10III/RMS,MluCI/avgMW,HpyCH4IV/avgMW,AluI/avgMW,CviAII/avgMW,NcuII/avgMW,AciI/avgMW,Asp748I/avgMW,Hpy166III/avgMW,AccII/avgMW,BfaI/avgMW,Asi256I/avgMW,AspLEI/avgMW,AcaIV/avgMW,AfaI/avgMW,CviSIII/avgMW,CviRI/avgMW,MseI/avgMW,TspGWI/avgMW,BceAI/avgMW,BscHI/avgMW,Hpy30XIII/avgMW,TspDTI/avgMW,BtsIMutI/avgMW,CdiI/avgMW,BspNCI/avgMW,BccI/avgMW,Bme585I/avgMW,BpuJI/avgMW,Hin4II/avgMW,BseMII/avgMW,HpyUM032XIV/avgMW,HpyII/avgMW,SthSt3II/avgMW,CseI/avgMW,BspD6I/avgMW,BsmEI/avgMW,AlwXI/avgMW,Bth571I/avgMW,BhaI/avgMW,AspCNI/avgMW,Hpy99XIII/avgMW,Cla11845III/avgMW,TsuI/avgMW,HpyAXIV/avgMW,LmnI/avgMW,AclWI/avgMW,BseGI/avgMW,BpuNI/avgMW,BssIMI/avgMW,AsuHPI/avgMW,Alw26I/avgMW,SpnRII/avgMW,UbaF11I/avgMW,Sbo46I/avgMW,AclI/avgMW,Asp52I/avgMW,CstMI/avgMW,SspI/avgMW,Lde4408II/avgMW,PinP10III/avgMW
90,41,1,16,14,2,1,2,9,2,12,7,2,16,17,1,21,24,2,1,4,12,7,7,1,10,7,1,1,5,4,18,11,7,1,4,2,5,8,2,1,3,1,1,1,1,5,13,2,2,4,1,1,1,5,1,3,4,2,1,3,199.2267369,757.2736814,671.2758953,640.4634173,764.3861784,935.9152526,1015.427074,987.7317567,1092.935907,1049.432961,1032.559478,1114.072593,1051.952771,997.0062017,1069.635436,1005.192228,944.5196939,993.9329348,1048.957673,1057.211785,1031.924425,1025.635866,1026.149848,1072.102164,1055.978756,1047.879832,1089.519357,1129.298067,1135.207665,1137.765035,1103.323708,1086.753826,1080.443895,1114.245417,1117.548381,1142.279309,1146.196492,1147.397366,1159.987258,1189.073524,1194.637437,1222.436166,1249.445389,1275.716852,1301.296784,1297.422151,1275.964042,1291.249581,1301.858922,1312.313197,1335.148159,1357.469633,1379.303658,1375.989802,1397.117401,1401.174103,1400.613008,1407.93167,1427.932558,1432.715363,83303,132544.8095,145949.2759,179319.5833,218168.5946,243945.8,279589.026,310088.3488,350387.0227,356079.46,338395.4019,370401.8532,355934.544,318527.2958,331345,306896.3902,287661.8723,305833.8211,315496.7801,322651.9846,316174.3623,312467.9813,304488.4887,312808.1757,321225.7974,327884.9414,335483.1667,343018.3361,365005.9919,372745,352256.7687,339922.3082,339030.4615,345345.5436,347829.9347,346860.959,351188.7282,343603.8464,347487.8474,353325.9417,358672.0481,364399.8019,370091.0732,375746.2095,381365.5538,383807.2897,369026.5509,377907.0238,380023.7101,375779.9474,380956.8542,386103.6628,391220.6348,388190.5686,393214.1254,399104.065,397001.3715,400541.8472,405392.0332,404209.2005
91,42,1,18,14,2,1,3,9,1,14,9,2,17,16,1,22,24,3,1,4,10,8,6,1,9,8,1,1,5,5,16,9,7,1,4,1,5,7,2,1,2,1,1,1,1,5,11,2,2,4,1,1,1,5,1,3,2,2,1,3,193.854818,747.6547518,653.6591707,626.107339,748.1929486,916.8099515,950.6886847,929.2701078,1049.21208,989.3417051,972.122127,1029.567904,973.0918131,929.7894255,1004.223976,944.2806294,889.7814596,926.9803845,983.5073843,993.2334624,981.3153937,973.5041494,976.5924131,1023.542069,1011.832415,1002.435666,1044.860039,1085.305162,1092.165181,1092.814901,1064.945574,1056.602914,1051.608733,1085.93569,1089.666219,1122.155562,1126.439122,1129.996467,1142.807941,1172.187361,1184.328712,1212.307794,1239.483815,1265.910091,1291.634186,1291.003694,1274.215691,1289.577693,1300.241918,1310.75849,1333.690815,1356.105068,1378.027649,1374.719535,1395.929897,1400.011592,1414.888255,1422.115019,1442.045115,1443.59638,83303,131398.5349,146075.1639,178097.6133,215461.2338,240281.1026,264917.2469,295785.7222,316177.2088,318383.181,295881.8246,298856.8966,293555.8496,266701.4228,279266.1533,261505.8663,248614.4541,248806.8392,258319.86,266341.7255,263750.8505,261556.7658,256266.9561,264542.6943,273830.3277,282849.2764,290414.3036,297918.3226,320189.7194,330472.9031,315128.3832,306359.9541,306291.8862,312632.5017,315554.5966,321756.8142,326510.0565,320477.2597,324502.329,330376.6334,334089.6326,339877.2803,345628.181,351342.6835,357021.1325,359865.1677,348111.7117,357146.203,359411.0979,355396.6804,360648.1842,365869.0671,371059.5959,368309.6877,373404.2629,379484.3683,378534.5803,382217.098,387158.9804,392072.6648
92,42,1,20,15,3,1,2,8,2,14,9,2,17,17,2,22,25,2,1,4,10,8,5,1,8,9,1,1,5,5,16,10,6,1,4,1,5,7,2,1,2,1,1,1,1,5,13,2,2,4,1,1,1,5,1,4,2,2,1,3,193.5831924,747.5860066,640.6430177,611.2902076,675.7107735,851.4085173,933.1226569,920.7689013,1027.35454,970.3678951,955.4214312,1037.150897,981.384485,934.6493243,966.8252836,911.269965,858.3079861,909.6307509,965.8900963,975.8928975,964.847441,958.4577691,965.3113465,1012.034351,1003.151966,990.8308211,1033.106463,1073.402599,1080.461949,1081.333074,1054.429426,1041.76793,1039.172036,1073.474331,1077.364699,1109.822531,1114.299324,1118.12222,1130.979386,1160.322935,1172.507645,1200.447421,1227.582245,1253.96593,1279.646439,1279.202648,1258.472929,1273.844563,1284.542888,1295.184226,1318.035129,1340.368912,1362.212086,1359.146673,1380.280877,1381.231757,1396.121875,1403.408071,1423.26641,1428.050747,83303,131387.8605,112919.0159,151983.6282,183716.3086,207706.9878,241205.6071,275921.0326,314363.2872,316537.6574,294755.2222,324796.7143,316236.375,285929.4444,297735.129,278180.9661,263087.5297,280248.3382,289373.722,296529.5742,292619.411,289456.2599,284522.4612,292532.8884,299636.7261,297125.592,304511.3546,311838.5,333492.4397,343305.1794,327441.9748,317440.8646,317135.0102,323351.339,326042.612,332125.6433,336578.2393,330396.5385,334287.0637,340054.254,343639.4448,349322.8176,354970.558,360583,366160.4735,368774.0245,354787.7876,363618.3988,365781.6327,361763.1931,366904.5402,372016.4241,377099.0971,374310.6028,379301.1685,387171.9556,386198.0608,389755.7198,394580.9151,393490.4158
93,40,1,16,16,3,1,3,9,2,12,9,3,18,15,1,22,27,3,1,2,8,7,6,1,9,8,1,1,5,4,17,11,5,1,4,2,4,6,1,1,3,1,1,1,1,5,13,2,2,4,1,1,1,5,1,3,2,2,1,1,178.8332324,760.8944352,671.2019201,629.6335529,746.2306773,917.2198111,988.3963464,963.7409438,1068.411962,1018.062704,993.6887942,1041.84567,980.0620396,940.0473249,1014.141913,953.1135681,890.5268529,927.322707,983.2848791,1010.923197,1003.609319,998.2135275,1008.60143,1054.584201,1041.623577,1033.518347,1075.092529,1114.796886,1120.977761,1123.751764,1093.995109,1077.831894,1076.842875,1110.650174,1114.001649,1138.749778,1144.731484,1150.093356,1179.835218,1208.658197,1213.997633,1241.564192,1268.360247,1294.435268,1319.833555,1315.687116,1293.614153,1308.724552,1319.183931,1329.391426,1352.086156,1374.276341,1395.987161,1392.445116,1413.459115,1417.364797,1432.047326,1439.132442,1458.893105,1478.281156,83303,133718.3659,147028.5789,184181.3288,240640.2105,265441.4156,316010.4875,341791.3933,380039.6703,374337.6117,346938.1071,350038.3565,337424.6391,307632.3446,319999.4631,296894.7719,277712.6667,277460.6716,286732.3168,290438.4314,287418.3396,284699.516,278722.0356,287003.5,295448.1234,311773.3868,319308.4672,326782.0367,348698.856,356571.6614,338450.4354,326785.7376,326361.8397,332695.0729,335336.0993,334451.9626,338086.4732,332618.9836,338578.7016,344499.4673,349977.7832,355785.3806,361555.6302,367288.891,372985.5176,375572.695,360981.4048,369983.006,372165.6209,367977.0236,373219.2471,378430.7243,383611.7251,380665.1009,385750.3534,391740.6068,390713.2153,394332.7296,399265.3146,404170.2661
94,41,1,18,15,2,1,2,9,1,13,9,1,16,17,1,22,26,2,1,5,10,8,7,1,9,7,1,1,5,5,16,11,5,1,3,1,5,7,2,1,2,2,1,1,2,5,13,2,2,4,1,1,1,6,1,3,2,2,1,3,195.8540397,756.4143485,659.0308162,625.9667084,748.078326,916.7176116,995.2873015,970.1041413,1086.360913,1028.023138,1008.058641,1098.150215,1039.074458,986.7125437,1058.184689,993.1738259,929.5526164,978.1280708,1032.146978,1035.137736,1021.702673,1012.723707,1007.897007,1053.323654,1040.560184,1033.11403,1074.373798,1113.790568,1119.947898,1120.050334,1091.449456,1075.46311,1080.131805,1113.599327,1120.101015,1151.845048,1155.558064,1158.392739,1170.794103,1199.584395,1211.354668,1226.883487,1253.783075,1279.952044,1298.06619,1297.339143,1275.947509,1291.188249,1301.76728,1312.192985,1334.964526,1357.225365,1379.001335,1373.570075,1394.62208,1398.684207,1413.458051,1420.639868,1440.42975,1445.068976,83287,132598.5714,147159.8,181241.44,218575.039,243392.9615,277759.6875,307617.7753,328137.2778,328706.8447,304974.0982,321340.4602,315208.6822,283568.3425,296294.9048,276002.5858,260032.3744,277868.5431,287345.8384,296692.5911,292663.8779,289413.2398,282386.0614,290560.6769,298842.542,306035.1551,313548.7236,321001.4534,342952.0992,352840.9105,336128.3004,324635.6901,324269.7439,330580.4448,332597.2799,338793.7959,343283.7157,336827.4118,340775.0649,346644.3139,350279.1672,351264.5016,357006.8854,362712.8095,362041.8265,364798.9099,350799.9313,359779.6113,362012.0029,357990.6618,363212.7035,368404.4725,373566.2312,370251.7386,375305.9065,381325.9466,380373.7402,384017.3694,388921.4017,387873.9203
95,43,1,20,12,2,1,2,8,2,14,9,4,18,16,2,21,24,1,1,5,9,7,8,1,9,9,1,1,5,5,20,10,6,1,4,2,5,8,2,1,2,1,1,1,1,5,13,3,2,4,1,1,1,5,1,3,2,2,1,4,190.6853612,738.8818333,636.3944458,622.0213865,743.4195333,911.0196263,989.2345027,970.3358506,1074.234074,1011.75381,993.1412286,1033.316858,973.3972082,930.6021961,963.1705659,910.1768619,858.9471439,919.9955706,976.6846423,983.1968316,974.2342085,969.2368085,967.4289908,1014.440022,1002.796652,991.5129995,1033.923653,1074.343404,1081.405827,1082.261466,1047.234404,1034.868186,1032.421564,1066.620964,1070.588147,1095.76475,1100.468145,1095.670708,1108.724378,1138.248614,1150.612246,1178.702481,1205.971244,1232.474575,1258.262306,1258.14363,1238.185774,1250.269344,1261.116312,1272.035872,1294.969284,1317.377687,1339.288477,1336.543271,1357.73792,1362.113667,1377.109713,1384.499355,1404.405726,1406.939346,82313,129156.25,145095.5469,172174.25,208978.9103,233465.4557,267380.7037,294726.7978,333857.7912,333566.8857,309866.8158,315189.3983,307404.4779,279622.3224,291544.539,273291.8743,259055.9095,268477.71,277805.7612,287200.8641,283965.9767,281377.5225,273679.5565,281773.6537,290280.3917,299655.1968,307030.24,314346.5179,335972.6797,345787.9732,325960.7153,316113.6117,315838.7912,321971.6007,324682.2285,323894.0888,328448.4078,321688.4227,325567.5611,331248.3375,334830.5963,340429.9319,345994.7037,351525.2308,357021.8282,359765.6677,346323.1512,344105.562,346349.9255,342619.9773,347706.9718,352765.307,357795.2247,355306.9529,360246.4807,366211.2822,365359.5749,368972.8455,373768.6378,372561.1551
96,45,1,18,17,4,2,3,8,1,13,8,1,19,15,1,20,25,1,1,4,12,8,6,1,11,5,1,2,4,6,15,12,5,1,2,1,7,7,3,1,3,2,1,1,1,4,11,4,3,4,1,1,1,5,1,2,2,3,3,4,164.6767203,717.4600428,631.8061783,592.5285012,671.6523698,754.7593207,836.2299724,831.7635064,954.825665,913.4684294,906.5099788,1000.286579,939.45166,903.1913454,976.9788761,926.7281523,874.0474246,933.4643767,988.7843484,998.712802,977.5250665,971.2273968,974.2821656,1020.364687,1004.445862,1012.379644,1053.709549,1071.4034,1083.041637,1079.757118,1056.553689,1039.889765,1040.108079,1074.263484,1088.294247,1120.506131,1115.700349,1119.475075,1127.903875,1157.151595,1162.896129,1178.070899,1205.439371,1232.036703,1257.913289,1259.942235,1244.12205,1253.22812,1259.177854,1273.119012,1296.159274,1318.669904,1340.67864,1337.15529,1358.455489,1374.645038,1389.559864,1394.855104,1401.316481,1401.146674,83319,128422.1304,143256.9063,179845.7531,237859.9765,258467.4943,303884.0778,331795.0918,350242.2424,348203.0714,327213.9333,342344.9174,327822.8214,300305.1935,312213.8974,292694.7045,275724.9652,285043.4703,294270.1675,296445.7005,291757.2237,281581.674,277972.7468,286007.3205,296066.5143,296828.924,304244.1992,313002.4664,331458.5214,343323.7719,328452.741,314944.1862,314750.0814,320977.4899,327475.0235,333597.3913,331498.8007,325451.1629,331334.1044,337096.6562,342488.4281,350710.5559,356306.0743,361867.0525,367393.8092,369493.5441,357670.0471,354567.2326,357886.7522,354004.0769,359129.2443,364225.3739,369292.7119,366644.4568,371620.6194,380654.9807,379722.1566,385101.4414,386714.1405,385378.7059
97,48,1,24,19,1,2,1,6,1,12,10,2,12,16,2,23,25,1,1,1,10,7,5,1,13,4,1,1,3,4,16,10,7,2,3,2,7,5,3,1,3,1,1,1,2,5,14,7,3,4,2,1,1,3,1,4,3,3,2,2,146.3741638,692.3273379,583.6967335,550.3156999,735.5787642,804.8256039,935.379964,932.8543694,1039.13838,996.8748297,970.9709079,1034.981684,1012.126442,968.4415948,1032.181047,972.2833149,915.7228226,971.3380822,1023.441766,1072.552585,1055.322952,1048.507873,1049.687278,1092.837957,1068.784003,1073.076392,1112.232768,1149.759091,1162.307193,1163.793263,1133.634443,1118.044878,1112.182846,1125.582461,1138.079144,1152.268001,1146.817447,1161.297669,1169.13671,1197.60795,1203.171345,1230.406625,1256.886149,1282.658252,1293.148707,1293.325473,1269.382847,1263.185666,1266.454836,1277.238487,1289.53356,1311.924819,1333.818294,1339.201715,1360.347723,1360.490655,1368.54713,1372.728761,1383.862878,1397.859997,83303,124727.7551,143272.9315,155779.4891,176826.1183,195978.1158,215948.3021,238425.049,256625.932,259577.2087,245672.312,245737.9921,317807.4029,289489.1161,312333.7389,290368.1333,274011.2878,282938.9806,291780.4155,300536.8365,296422.7156,293510.5378,290204.2,298095.5931,306840.1393,313930.7984,321156.4418,328324.28,341709.4348,342215.7938,326126.8388,315995.5018,314541.7103,319639.6233,321272.7254,324182.3973,322286.6086,318059.754,323630.4487,329347.655,336469.8481,342074.4101,347643.7233,353178.1191,355997.5888,358087.6258,343509.8529,338412.2017,341432.0514,337768.3898,345197.8652,350150.0168,355074.5028,353612.2438,358472.7514,365964.7978,364703.6938,369746.3333,370001.9198,378316.6011
98,47,1,20,17,2,2,3,7,1,12,7,2,18,15,1,24,25,1,1,3,10,7,5,2,12,5,1,1,3,5,15,13,6,2,2,1,5,5,1,1,4,1,1,1,2,4,12,7,1,5,1,1,1,5,1,1,3,3,1,4,141.9708541,698.2931572,610.616552,579.8410127,677.2503485,760.7740883,821.3814384,824.5872919,947.484021,910.4289021,911.844225,983.9052901,931.9763444,897.1492514,971.8925501,914.1319966,861.2179047,920.6682674,975.9791772,996.1770082,982.0086627,976.1459003,980.3497388,1001.587671,984.1801768,985.4054536,1027.925033,1068.436439,1082.803377,1082.725768,1059.030387,1039.123437,1040.25675,1054.874472,1074.264888,1106.930956,1110.425252,1125.964246,1155.92014,1184.933615,1186.653954,1214.397565,1241.352089,1267.56943,1279.492476,1282.260264,1262.194658,1256.079395,1280.013375,1288.521978,1311.377621,1333.714757,1355.560083,1352.590472,1373.725893,1394.425925,1402.162782,1406.050419,1425.811063,1428.051055,83335,126554.5,142622,177619.2,197482.5747,214148.3371,210372.1413,241155.0202,260322.18,268075.0179,254269.5462,254189.8512,254599.3381,234036.7403,246448.5742,232237.9497,222928.6422,232367.3854,241714.4903,259462.1818,257246.0548,255562.1814,253092.2424,263032.6609,275126.1306,285507.648,292967.2629,300367.6746,314465.5137,324793.1769,310771.5491,298523.3125,298625.3673,304084.3986,305586.8188,311781.7492,310633.4145,306595.6408,312567.4968,318500.9486,326040.1238,331837.057,337597.4164,343321.5472,345527.1938,347927.9074,335646.7679,330650.793,335962.4797,331395.6533,336614.1543,341802.9202,346962.2045,344612.0896,349677.0587,354713.8106,353522.2238,359145.6027,364060.153,362955.1892
99,41,1,18,16,2,2,1,7,1,14,9,1,14,19,1,21,22,1,1,2,8,6,8,1,12,4,1,2,2,6,14,13,8,2,4,2,7,5,3,1,1,1,1,2,1,4,11,11,2,3,1,1,1,4,1,2,4,4,2,4,200.0857743,757.494743,661.3081858,623.5509307,732.3410215,814.316032,965.4971789,953.1387145,1072.66224,1011.165414,985.277286,1077.462235,1033.45039,972.0256635,1044.596947,983.4941656,930.6078121,989.4839524,1044.484804,1074.007595,1062.539823,1059.273597,1057.509012,1103.025558,1079.925078,1083.916235,1125.090418,1143.299961,1161.199338,1157.095036,1131.881635,1108.161294,1098.77638,1112.95979,1124.073956,1149.128514,1143.540684,1158.60892,1166.751849,1196.217504,1224.787609,1252.525247,1279.486298,1300.618603,1326.20296,1325.574098,1308.733245,1291.031496,1300.173634,1318.297031,1341.14509,1363.480071,1385.327912,1387.149344,1408.257388,1424.137016,1425.135972,1426.061267,1436.908933,1440.488381,83351,132747,147292.5,183182.0789,198879.1538,222267.35,246165.0741,277963.9205,299087.7303,296313.5922,275185.1607,291847.0885,289670.5748,257633.3767,270560.9252,254300.4345,242951.8579,252978.199,262900.099,277533.4072,274898.7772,272823.649,264608.8102,273334.0369,285741.4585,290297.2275,298278.7906,302487.3178,312540.8697,317225.9385,303688.2674,291011.4797,291374.8495,297178.2028,300082.3263,299426.4983,298060.415,295838.1338,302289.3146,308413.7162,314497.8257,320542.0393,326546.7484,337578.3604,343469.6375,345982.8562,334374.2284,324341.8597,328612.0682,325864.2971,331237.0792,336578.4415,341888.6589,340013.4236,345237.4741,354732.0714,353108.0819,350328.7402,350968.4806,349991.2775
100,44,1,18,19,2,1,2,9,1,14,11,2,15,20,1,24,25,1,1,3,9,6,4,1,14,6,1,1,2,4,15,14,9,2,2,1,6,8,1,1,4,1,1,1,2,4,9,7,1,3,2,1,1,3,1,2,4,3,2,3,184.9016323,729.7247579,644.9781958,587.3346576,707.0237839,870.7553313,947.7563039,926.1073327,1039.403581,984.2402933,953.6002058,1020.490892,975.7181417,920.2349714,990.9101656,929.5416414,876.8451795,933.8841878,987.1387467,1002.917804,991.3032076,990.0697585,1005.415928,1050.007688,1025.665185,1023.348941,1063.582288,1102.050606,1119.502128,1123.351624,1099.924495,1076.50295,1065.619695,1079.448562,1095.476531,1126.839545,1123.883024,1132.595996,1161.441626,1189.414695,1191.020892,1217.813363,1243.870281,1269.238371,1279.260923,1281.949183,1269.677656,1262.764649,1286.085092,1303.803075,1315.703582,1337.585461,1358.995756,1364.377318,1385.071167,1392.393365,1393.724906,1397.641096,1408.476153,1419.690601,100808,146540.4444,173618.0317,180598.2073,214929.8929,237798.5765,269619.4368,304866.3021,323978.6907,314750.0811,294101.8115,293379.5242,291054.1439,259909.9748,271777.8375,254639.1196,242863.3876,251986.7429,261023.6209,269965.6028,267576.1794,265877.1266,263739.6824,271838.094,285269.9032,291542.3386,298864.7922,306130.0391,315383.6434,323566.3664,308094.7401,295167.5567,295414.65,300784.6854,303388.2336,309471.4459,308165.791,301968.9561,307771.4531,313537.7975,320903.1292,326540.7515,332143.893,337712.8689,341274.8758,343652.6257,352254.2478,358759.9229,363888.151,360949.8277,368480.986,373495.7955,378482.5894,379126.8116,384042.9475,387929.7885,386004.0408,391271.6846,391667.7078,390047.9734
101,40,1,16,18,2,4,2,8,2,14,10,2,16,14,1,23,27,1,1,2,12,6,6,1,13,6,2,1,3,8,13,11,8,2,5,1,7,5,3,1,3,1,1,3,1,4,11,7,1,4,1,1,1,6,1,3,3,3,2,3,195.0077563,764.7611137,678.6199231,617.8913389,719.4079907,778.6992795,860.211903,848.4638737,948.8686019,898.1344216,886.7864051,962.3166288,915.9087331,881.6581922,960.1353203,899.1321892,840.4563255,902.5433604,960.0680901,995.7161897,974.0148751,973.1825588,972.0029939,1019.18325,998.1643379,994.8925558,1013.282817,1054.57387,1069.346557,1059.116363,1039.994273,1025.723823,1018.691079,1033.758955,1036.427374,1070.041797,1066.197065,1082.823619,1093.266942,1123.430921,1129.64677,1158.397382,1186.279832,1195.330148,1221.934519,1225.481258,1209.099258,1202.700479,1227.404447,1234.760478,1258.412098,1281.498069,1304.0495,1298.615516,1320.404264,1329.340901,1337.816726,1342.331841,1349.997056,1360.328862,100784,150973.8537,159442.6667,197400.4267,221645.9481,266521.2099,295701.3494,326461.1429,361764.0645,357955.7944,330214.4444,328855.5462,322105.6148,305317.396,317672.4,294105.0578,275490.305,284858.8507,294134.6386,309268.7206,303803.1806,301074.9054,296872.8026,305002.476,290818.5372,297109.2581,303775.344,311164.9562,325184.4409,330609.374,318181.9709,307460.5874,307352.8163,312750.0676,315925,322026.4669,320210.7379,316084.6274,314283.6562,320083.2925,325613.3832,331305.7888,336962.9474,340360.2178,345920.4862,348264.2266,337193.2018,332250.9771,337469.0257,333850.1441,338990.1944,344101.368,349183.9076,346373,351351.5577,362307.5204,361079.8027,366518.571,370045.0373,369186.164
102,46,2,15,19,3,1,4,9,1,15,10,3,15,18,2,23,23,1,1,1,10,6,5,2,12,2,1,2,3,6,17,11,7,2,2,1,8,5,2,1,3,1,1,2,1,5,11,6,1,4,2,1,1,5,1,4,4,3,1,2,154.4374786,567.6126907,541.6557362,521.4789475,593.5075697,780.5742966,824.1014433,810.6629785,935.5126562,883.9831496,872.2043476,926.1021221,887.0707314,843.6438196,908.7402289,857.2578626,814.8436284,876.2144769,933.0325652,986.0922543,970.4102782,969.6919704,973.3106968,1012.168796,993.5197175,1021.90127,1062.985212,1081.5266,1089.370847,1085.781416,1057.7274,1042.834653,1038.139731,1052.703251,1069.527338,1102.134352,1097.206496,1112.890226,1128.70376,1157.928817,1163.662266,1191.576457,1218.683996,1240.144889,1265.831377,1266.119203,1249.668323,1246.446706,1270.314831,1281.08339,1290.434773,1312.933148,1334.929191,1332.443525,1353.71353,1355.814645,1357.374674,1361.669279,1381.750366,1395.322544,33382,102355.1667,121120.127,140303.378,163413.9882,186603.3023,198021.5111,238713.5556,257903.37,264515.1913,250216.536,250197.7734,252478.7413,229111.7516,251112.4049,237427.7258,228495.1722,237681.8381,246781.4265,255795.1698,253774.1712,252435.2982,250053.3176,265139.434,277031.4615,289670.5261,297142.624,301090.8651,304029.7843,316613.9272,301393.4281,291421.7405,291707.9426,297176.2785,299839.29,306011.5681,304352.5243,300478.8057,302422.2437,308274.8391,313935.9906,319679.7882,325387.9099,335880.2747,341485.8585,339696.3758,328869.2669,324753.2795,330020.3534,326465.554,332679.9859,337820.8732,342932.8792,344499.5152,349508.3425,360912.4809,359291.0378,364747.2172,369541.1952,368968.5452
103,51,2,19,15,2,1,5,8,1,15,9,2,15,15,1,22,26,3,1,3,12,9,3,1,11,4,1,1,3,4,17,13,7,2,4,1,7,6,4,1,2,1,1,1,2,3,14,4,3,5,1,1,1,5,1,3,4,2,3,2,167.0225416,537.5886061,493.9270217,489.388476,622.9672652,795.8082684,809.8043623,805.5851037,926.644894,880.8558672,866.329402,937.5094092,902.28868,870.8962122,945.1141277,896.2118943,843.6245537,868.5220367,925.3249474,940.1235094,923.860512,916.2995682,948.8075542,994.8304282,979.1772218,986.4228976,1027.924953,1067.511698,1081.573001,1086.155225,1057.495841,1037.644371,1032.416583,1046.809919,1049.697507,1082.11781,1078.169669,1091.638887,1094.154973,1123.473759,1135.167723,1163.080309,1190.175718,1216.509992,1228.719598,1233.558074,1211.607673,1213.553011,1220.97893,1223.814064,1247.11843,1269.871005,1292.101939,1292.936286,1314.367436,1319.150888,1321.308922,1329.06442,1336.715699,1350.613811,1030,62980.18868,94153.86111,132676.2989,166131.8427,188260.6778,190684.7474,226034.2816,244608.25,254561.6639,239008.8438,239168.8308,238775.2276,220465.7375,232498.4161,221431.8852,213324.1292,220351.5708,229447.23,241720.1435,240097.4518,238682.6498,237467.0542,245434.9378,256983.9802,261578.5273,268956.537,276277.3527,290328.3716,298798.8264,284868.1809,274051.3797,274733.9636,280206.0428,283424.0552,289489.7605,288435.1804,284198.8043,283562.7699,289294.159,294387.8419,300034.3242,305646.6888,311225.244,313531.2545,315547.7329,303122.9231,300730.8676,306517.0307,302531.6997,307628.3901,312697.1534,317738.2186,315869.6712,320820.9005,329397.7173,328146.9657,331871.2336,332913.3177,332545.2435
